1.000629722921919207e+00,-9.243544604181584690e-02,-7.030269521930815335e-02,-4.117471252004273330e-02,-4.766644999060896254e-02,-3.559018829811935042e-02,-1.195833652647810830e-01,-3.019782717572814384e-02,-6.643322963894077171e-02,-2.046997411462390948e-02,-3.657708571054381352e-02,-3.847855406636458558e-02,-8.050690216019615320e-02,-3.939662039893843115e-02,-7.137600869273488802e-02,-2.211708597390770956e-02,-2.900393359107201682e-02,-7.137600869273449944e-02,-1.670311564935812731e-02,-2.776035201304240252e-02,-1.180344172393661163e-02,-8.099001874975754467e-02,-8.290062470485329293e-02,-6.529236745885100279e-02,-1.081373034412580758e-01,-4.371429643968773038e-02,-3.019782717572807793e-02,-1.021313567119696286e-01,1.017767086944294797e-01,-9.442809322767042879e-02,-5.781421254706724938e-02,2.627272487503542250e-04,-1.245564662141217423e-02,6.384541490351283710e-02,-1.982990118600796992e-02,-1.670311564935802323e-02,2.144426077633473492e-03,-4.842106076314255797e-02,-1.618219830252741465e-01,1.433217893074163474e-01,1.767485097715070785e-01,-8.933862259355318525e-02,-5.902980691620617060e-02,5.902980691620617060e-02,1.232034167977440475e-01,-1.065323625879901343e-01,5.399244258538180574e-01,3.336975089210497680e-01,2.512422210578542092e-01,3.356342800376644342e-01,1.997692369189724426e-01,2.138312005206535684e-04,1.848598416397429500e-01,3.746529465410667337e-01,2.369627994950570526e-01,3.282636337372439872e-01,1.883751035737383783e-01,-1.753131059386637824e-01,-1.150004154495204572e-01,-7.160606841950804824e-02,-1.554120995459015719e-01,-6.672363054760467593e-02,-1.574789660100746613e-01,-1.659605082439676305e-01
-9.243544604181584690e-02,1.000629722921914100e+00,-5.881927456886185818e-02,-3.444913048433438651e-02,-3.988049108180598268e-02,-2.977679662115768899e-02,-1.000503149052220098e-01,-2.526523744916633202e-02,-5.558185731627413723e-02,-1.712635659428994941e-02,-3.060249170570038951e-02,-3.219336939475821863e-02,-6.735670045191288757e-02,-3.296147644271188448e-02,-5.971727029569683792e-02,-1.850442502245796053e-02,-2.426635747247650812e-02,-5.971727029569675466e-02,-1.397478635022823823e-02,-2.322590566534844456e-02,-9.875437598117983024e-03,-6.776090355168760959e-02,-6.935942628136576582e-02,-5.462734645994653943e-02,-9.047388186763008489e-02,-3.657389232161947085e-02,-2.526523744916617242e-02,-8.544896171892200909e-02,-1.861008342010322669e-01,1.928630646960204920e-01,2.163768450595045939e-02,8.691628918039114027e-02,2.082664311354074163e-02,-3.939917100593934990e-02,-5.414473295135099895e-02,8.341966764324823536e-02,1.429811708502756046e-02,1.306027691496424725e-01,1.642364864866956986e-01,-3.792857396094154870e-02,-2.363525946777349784e-01,1.271879162636523342e-01,2.099532133184718249e-02,-2.099532133184718943e-02,-2.523408244763986411e-02,2.223623735458269551e-02,-7.059185901353323689e-02,-2.600957916652649193e-02,-9.715056716244908908e-02,-1.163228495930081208e-01,-6.560961389498881635e-02,3.425896820339992960e-02,6.431796996761361858e-03,-4.687031623682583886e-02,1.178144688542876045e-01,-5.573096506219763629e-02,-2.912540080466592338e-02,6.054418031088212165e-02,-4.226380952383602951e-02,-2.234628551770742252e-02,3.538898161707346862e-02,3.834786745719964002e-02,1.861480899207735087e-02,4.019858702335937090e-02
-7.030269521930815335e-02,-5.881927456886185818e-02,1.000629722921907661e+00,-2.620062784047944709e-02,-3.033150300862087062e-02,-2.264703798278390121e-02,-7.609425925413608460e-02,-1.921572691095867549e-02,-4.227333281716837837e-02,-1.302562035910852754e-02,-2.327502856819664567e-02,-2.448498637220217211e-02,-5.122880654145253038e-02,-2.506917780525544023e-02,-4.541856217179089661e-02,-1.407372396920003946e-02,-1.845601883825541759e-02,-4.541856217179079253e-02,-1.062866235416437370e-02,-1.766469289762209738e-02,-7.510862005293009180e-03,-5.153622721768665038e-02,-5.275199953315594381e-02,-4.154737011898906179e-02,-6.881080813274061125e-02,-2.781663652823649149e-02,-1.921572691095857488e-02,-6.498905527879571264e-02,1.890135418274840537e-02,-1.412141893462882762e-02,-1.447265372793879977e-02,-2.934950751695154791e-02,9.825795225183365025e-03,2.841812739851325154e-02,8.593153680631371652e-03,-1.062866235416442748e-02,-2.327502856819669078e-02,-8.993606243910030537e-03,-5.677748872534769259e-02,-2.884695308413179685e-02,9.638878827870825394e-02,-5.026546260682344947e-02,1.596819986086905549e-02,-1.596819986086905549e-02,-1.283447529506156343e-02,2.223558161407943393e-02,-6.536867512516905676e-02,-5.267556113772044191e-02,-1.179592284501273201e-02,-5.862552711122209770e-02,-7.166325112927245111e-03,-2.388728408220443591e-02,-3.731964962229161742e-02,-4.877487680804282882e-02,-9.821168734049526283e-02,4.675622078617814453e-03,5.724849963470674506e-03,-4.681148446463845487e-03,2.102665696921959468e-03,3.012113900231404642e-02,6.929653249870816774e-03,-3.801507917044818358e-02,6.740273096434607446e-03,4.725719060419123624e-02
-4.117471252004273330e-02,-3.444913048433438651e-02,-2.620062784047944709e-02,1.000629722921896780e+00,-1.776448133012359376e-02,-1.326386243746045975e-02,-4.456670173797461221e-02,-1.125422046699953507e-02,-2.475854333295815501e-02,-7.628813831510261600e-03,-1.363166244482860723e-02,-1.434030760538611629e-02,-3.000356352639335644e-02,-1.468245543112174471e-02,-2.660063365513124639e-02,-8.242664619195053111e-03,-1.080927648021307898e-02,-2.660063365513126374e-02,-6.224969263840211299e-03,-1.034581461700018537e-02,-4.398943495422544779e-03,-3.018361292460174095e-02,-3.089566351417165693e-02,-2.433336325551498092e-02,-4.030094769907571761e-02,-1.629158041170081575e-02,-1.125422046699949170e-02,-3.806263272988504032e-02,-4.197911552677958263e-02,4.489868848887314245e-02,-9.751044283176395905e-03,-1.718934858536426760e-02,3.921690368590181192e-02,2.342908076922371394e-02,-2.411838649794393816e-02,-6.224969263840177472e-03,-1.363166244482861590e-02,-1.804571202766498336e-02,1.901128459266290469e-02,-1.689501372049916766e-02,1.676975149244040730e-02,-3.620814844940979660e-02,9.352216677936007680e-03,-9.352216677936011149e-03,5.733371489972994423e-02,-6.380431435906332160e-02,-3.096184313076183817e-02,-3.220658840116114030e-02,-3.700804902030608440e-02,-3.388486452913247460e-02,1.102894928855934209e-01,-1.399024677362908052e-02,5.044646287124968863e-05,-4.061944089098172561e-02,-1.202267793658163761e-02,-3.346233151607892753e-02,-1.991251591031232074e-02,1.875324742417434909e-02,-3.428612596606969015e-02,-7.439488380604647455e-02,-4.116972504785598036e-02,1.456744874443658411e-01,7.188687775976407290e-02,-3.545490208093477619e-02
-4.766644999060896254e-02,-3.988049108180598268e-02,-3.033150300862087062e-02,-1.776448133012359376e-02,1.000629722921933862e+00,-1.535508560623873898e-02,-5.159323112712653481e-02,-1.302859702572045988e-02,-2.866205482421553541e-02,-8.831597131621536645e-03,-1.578087414451271805e-02,-1.660124657796577946e-02,-3.473402175363653893e-02,-1.699733852923045532e-02,-3.079457502523228959e-02,-9.542229606799852715e-03,-1.251350174036890833e-02,-3.079457502523227572e-02,-7.206417918849624543e-03,-1.197696899069542603e-02,-5.092495060748914414e-03,-3.494245831846628375e-02,-3.576677309181178210e-02,-2.816983948965591858e-02,-4.665492460055548074e-02,-1.886016332437806184e-02,-1.302859702572034886e-02,-4.406370970159956962e-02,2.340391660886670736e-02,-2.018700341569627452e-02,1.255146584301639577e-03,-1.989947651283709845e-02,-1.446770723857728966e-02,1.043110922798687508e-02,1.988767282393342356e-02,-7.206417918849559491e-03,-1.578087414451278050e-02,-2.089085696695318350e-02,-5.059267373891216703e-03,4.742150398903465652e-02,2.551507092536080268e-02,-4.191684147099306729e-02,1.082671720812086388e-02,-1.082671720812087256e-02,-2.064576814512056324e-02,2.632755916843298322e-02,4.000982368489464785e-02,-3.933865948308634675e-03,-2.048945037834820626e-02,3.691685509864407050e-02,3.252083761640048309e-02,2.401562239868594226e-02,1.483376913109479313e-02,4.187167796808995840e-02,2.668582435309366230e-02,-3.116086412181575446e-03,5.564893772396986224e-03,-2.269745055875344031e-02,-2.729404794283014218e-02,-4.694417631171267369e-02,-1.204255514692741287e-02,-3.623992443332743271e-03,-6.387950416967905221e-02,-1.227601541926775369e-02
-3.559018829811935042e-02,-2.977679662115768899e-02,-2.264703798278390121e-02,-1.326386243746045975e-02,-1.535508560623873898e-02,1.000629722921886566e+00,-3.852212218624618406e-02,-9.727811101876954192e-03,-2.140054332566879158e-02,-6.594118188987560351e-03,-1.178280074187999273e-02,-1.239533239437210464e-02,-2.593418168977229543e-02,-1.269107472743142770e-02,-2.299279102858527851e-02,-7.124712424709724046e-03,-9.343214846004203183e-03,-2.299279102858522300e-02,-5.380676990573645714e-03,-8.942612292368491353e-03,-3.802315006781590602e-03,-2.608981099700976442e-02,-2.670528620034603312e-02,-2.103303040109294128e-02,-3.483493215658965692e-02,-1.408195416650802334e-02,-9.727811101876943783e-03,-3.290019973592683833e-02,2.643455755910241109e-02,-3.602664318904907209e-02,-2.715984404245430292e-02,-1.485795808719570996e-02,-1.080232375107598869e-02,2.856006282816489841e-02,1.088288310069997732e-02,-5.380676990573598009e-03,-1.178280074188000834e-02,2.612825274948810811e-02,5.685336607409643278e-02,-1.460354384548969917e-02,-8.269032191395912779e-02,5.711398382564638471e-02,8.083775992620088197e-03,-8.083775992620086462e-03,-3.707275167160044294e-02,4.005968019893180188e-02,-3.544665397155003644e-02,-2.528444254905922242e-02,-3.662481212805372005e-02,-5.122593319344927176e-02,-2.739636921835732208e-02,-1.209275029590664748e-02,-4.119090466134171097e-02,-6.593496004875347427e-02,-2.374486614225645997e-02,-2.892383714814359894e-02,-1.721178236259321079e-02,7.549591545017896033e-02,8.320866028973553097e-02,5.788818459013225781e-02,1.169020723165226927e-01,1.588616031643959314e-02,5.531394086344308680e-02,4.459900636252923239e-02
-1.195833652647810830e-01,-1.000503149052220098e-01,-7.609425925413608460e-02,-4.456670173797461221e-02,-5.159323112712653481e-02,-3.852212218624618406e-02,1.000629722921929199e+00,-3.268553620673070315e-02,-7.190602555798923656e-02,-2.215629873569684855e-02,-3.959032060060276720e-02,-4.164843267696050760e-02,-8.713909282730920858e-02,-4.264212967969208817e-02,-7.725599271902075516e-02,-2.393910032601890767e-02,-3.139328919302401821e-02,-7.725599271902061638e-02,-1.807912496966398649e-02,-3.004726086925833123e-02,-1.277581395464962022e-02,-8.766200875395153969e-02,-8.973001118865210624e-02,-7.067117869708043620e-02,-1.170456975715251230e-01,-4.731549759247607317e-02,-3.268553620673059212e-02,-1.105449785584159683e-01,1.232268822949651732e-01,-1.272393650897269135e-01,9.962989730230067953e-02,-6.336365286847269948e-03,-1.649020854227874547e-02,-9.117519124525011454e-02,4.593919660514517861e-02,-1.807912496966389282e-02,1.498661933666532546e-02,-1.081185459826840452e-02,-5.522746056974993378e-02,-4.906804378800417449e-02,1.506298545566230572e-02,7.111985125393145701e-02,2.716156287645259473e-02,-2.716156287645259820e-02,-6.059147124795322137e-02,6.830929294511481342e-02,-7.515851518412161592e-02,4.457536021261573195e-02,-3.445597100813155289e-02,-2.908049318596916261e-02,-8.053133893696350076e-02,4.805486290212888228e-02,-1.670430752983251277e-02,-5.075365518883197952e-02,-1.680919406104999098e-02,-6.575865024921886959e-02,-7.340183600402939296e-03,5.916377053719798496e-02,4.234722838070700823e-02,3.636417412667234533e-02,7.693148901916983806e-02,-3.701250570487716468e-02,5.220799199204194385e-02,8.361036264197038714e-02
-3.019782717572814384e-02,-2.526523744916633202e-02,-1.921572691095867549e-02,-1.125422046699953507e-02,-1.302859702572045988e-02,-9.727811101876954192e-03,-3.268553620673070315e-02,1.000629722921904552e+00,-1.815809187076921835e-02,-5.595026353313637367e-03,-9.997558244673156874e-03,-1.051728364839059696e-02,-2.200482700601669867e-02,-1.076821729862765739e-02,-1.950909402200438209e-02,-6.045228889376688328e-03,-7.927600293147140167e-03,-1.950909402200429188e-02,-4.565436757139783135e-03,-7.587694064511463742e-03,-3.226216463949859066e-03,-2.213687651595663136e-02,-2.265909948554613654e-02,-1.784626177624363055e-02,-2.955700183801756795e-02,-1.194836101047562320e-02,-8.253925379431942960e-03,-2.791540571098789433e-02,-7.113926390640500086e-02,7.337183138162137186e-02,-2.304478609788937482e-02,3.875779975093849444e-02,-9.165635848813214262e-03,1.880993138767713888e-02,-1.768859629239181303e-02,-4.565436757139753644e-03,-9.997558244673148201e-03,-1.323485362063249980e-02,4.032482271422219849e-02,-1.239092329338897618e-02,-1.148770067113083319e-02,-2.655531374253435398e-02,6.858982265214402102e-03,-6.858982265214400367e-03,1.377790910369950869e-02,-8.621560830152422833e-03,-2.633022936679928899e-02,-2.492074689276891492e-02,-3.422267325963599532e-02,-7.709326775445193153e-03,9.120532006095730115e-02,-1.026054654322582776e-02,-3.532769156239422975e-02,-3.889518166229338769e-02,-7.205883291458710371e-02,-2.454151206344420272e-02,-1.460398087298967092e-02,9.291183597093652380e-02,3.331533623526338611e-02,-2.847298515054159929e-02,3.226472800439530303e-02,6.270072331382922637e-02,9.458191051030961916e-02,3.580805189322784632e-02
-6.643322963894077171e-02,-5.558185731627413723e-02,-4.227333281716837837e-02,-2.475854333295815501e-02,-2.866205482421553541e-02,-2.140054332566879158e-02,-7.190602555798923656e-02,-1.815809187076921835e-02,1.000629722921915432e+00,-1.230868924451502568e-02,-2.199396926249346310e-02,-2.313733089886002223e-02,-4.840916921436165532e-02,-2.368936839193296409e-02,-4.291872112749940682e-02,-1.329910515385403225e-02,-1.744019818696370544e-02,-4.291872112749943458e-02,-1.004365998666637005e-02,-1.669242688503337971e-02,-7.097463601181894233e-03,-4.869966943368193163e-02,-4.984852555036821398e-02,-3.926059977357465591e-02,-6.502345612871975045e-02,-2.628560678219563421e-02,-1.815809187076913161e-02,-6.141205283646492680e-02,-1.327114243451779363e-01,1.243787170685497212e-01,8.686711153632067917e-02,-3.652415373467973129e-03,1.266435063897883642e-02,-7.127056828695212121e-02,1.351752231676013258e-02,-1.004365998666630587e-02,8.159971339838046830e-03,3.983354645198049909e-02,7.272764854361736531e-02,-2.725921463812599338e-02,-8.446433778558183614e-02,3.897471940942456164e-02,-2.858448325941174636e-02,2.858448325941174289e-02,-1.618239839996196347e-02,2.483105704043797948e-02,-6.080433568826886653e-02,-3.794314638623860064e-02,-4.668707039383310220e-02,-3.320909792716091047e-02,-4.330927368798732219e-02,3.622705432373675427e-02,-4.586584038770169514e-02,-8.462029540722187937e-02,-4.747135755344358832e-02,-4.096760110960243062e-02,-1.120522702475388287e-02,-1.318612773102263453e-03,-2.316210722674777456e-02,-2.186407706507022611e-02,-2.800144013037486959e-02,9.774353855420032933e-04,-1.834182898046508164e-02,-4.436942375851782999e-02
-2.046997411462390948e-02,-1.712635659428994941e-02,-1.302562035910852754e-02,-7.628813831510261600e-03,-8.831597131621536645e-03,-6.594118188987560351e-03,-2.215629873569684855e-02,-5.595026353313637367e-03,-1.230868924451502568e-02,1.000629722921933418e+00,-6.776969657021989640e-03,-7.129272009734306109e-03,-1.491624667525697813e-02,-7.299370516986155612e-03,-1.322448291747214087e-02,-4.097833866072970663e-03,-5.373822820015302509e-03,-1.322448291747210965e-02,-3.094738296791061001e-03,-5.143413139839242941e-03,-2.186931103384412607e-03,-1.500575808396158867e-02,-1.535975344287771049e-02,-1.209731132232362734e-02,-2.003558265994757198e-02,-8.099345663955688154e-03,-5.595026353313599203e-03,-1.892280623297409869e-02,-6.725064203061260903e-02,6.880708390954543008e-02,-1.562119592763265390e-02,-8.545670365479195521e-03,-6.213040675988670825e-03,-2.688635875008216474e-03,4.275899665277489714e-02,-3.094738296791045389e-03,-6.776969657022005253e-03,-8.971410739211585147e-03,-3.704497997316007207e-02,1.450093302534931627e-01,8.337068019402236324e-03,-1.800085091394614673e-02,4.649446750077898018e-03,-4.649446750077898885e-03,-2.132268199085757959e-02,2.304063720718145525e-02,-2.386203811109039938e-02,-9.841953696705057000e-03,-1.679860566567168215e-02,-2.629633426127276838e-02,-1.336443641309238879e-02,-6.955239558114385649e-03,-1.370543853397427660e-02,5.583079804283536812e-02,2.175077592634836951e-02,1.465385446197403074e-01,-9.899490738222389841e-03,2.078744761065644264e-02,9.997776113245584670e-03,-5.847249860847595764e-05,5.301798008456385519e-02,4.651861402271361377e-03,1.971429662943739031e-02,5.052218115620431965e-02
